Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,nan,CH4,C2H6,H2O,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC
2023-06-06 11:02:26.400000-07:00,1013.862465,7.95,0.22,7.95,-0.17,21.22,861.13,59.41,,2.0,0.169483,-0.114392,0.0596918,34.0618368,-106.885039,1417.42212,3.95056332,4.13810747,-4.62303707,,,,,,,,,,,,,,,2023-06-06 18:02:26.400000+00:00
2023-06-06 11:02:26.600000-07:00,1014.062465,6.08,-2.85,5.37,-0.72,20.29,860.67,55.9,,2.0,0.149989,-0.187479,0.119014,34.0618365,-106.885038,1417.4928,3.9142783,2.74469096,-6.62719256,,,,,,,,,,,,,,,2023-06-06 18:02:26.600000+00:00
2023-06-06 11:02:26.800000-07:00,1014.262465,5.97,-3.45,4.87,-0.82,20.11,860.58,55.21,,2.0,0.0628573,-0.266883,0.0663198,34.061836,-106.885038,1417.48853,4.09181117,2.37883088,-6.80128861,,,,,,,,,,,,,,,2023-06-06 18:02:26.800000+00:00
2023-06-06 11:02:27-07:00,1014.462465,6.35,-2.12,5.99,-0.59,20.51,860.78,56.74,,2.0,-0.0565607,-0.368422,-0.0588134,34.0618354,-106.885038,1417.37769,4.01719973,3.06975443,-4.59821181,,1.95273,8.19741,14830.9,30.6479,11809.0,-0.18932,-1.0,11.0,-1250.0,89.0,,0.0,,2023-06-06 18:02:27+00:00
2023-06-06 11:02:27.200000-07:00,1014.662465,6.3,-2.25,5.88,-0.61,20.47,860.76,56.59,,2.0,-0.0988597,-0.4252,-0.0400212,34.0618346,-106.885039,1417.32849,3.81534408,4.05760589,-2.80881184,,,,,,,,,,,,,,,2023-06-06 18:02:27.200000+00:00
2023-06-06 11:02:27.400000-07:00,1014.862465,9.25,1.61,9.11,0.07,21.65,861.33,61.0,,2.0,-0.102719,-0.414091,-0.0352134,34.0618339,-106.88504,1417.32751,3.70493441,5.4809147,-3.07314341,,,,,,,,,,,,,,,2023-06-06 18:02:27.400000+00:00
2023-06-06 11:02:27.600000-07:00,1015.062465,6.38,-2.06,6.04,-0.57,20.53,860.79,56.81,,2.0,-0.0895912,-0.382644,0.0863377,34.0618333,-106.885041,1417.38635,3.66739053,4.68396826,-3.161293,,,,,,,,,,,,,,,2023-06-06 18:02:27.600000+00:00
2023-06-06 11:02:27.800000-07:00,1015.262465,6.06,-4.71,3.82,-1.04,19.72,860.4,53.77,,2.0,-0.0805057,-0.39215,0.11111,34.0618328,-106.885041,1417.45935,3.8578008,4.55830772,-5.522709,,,,,,,,,,,,,,,2023-06-06 18:02:27.800000+00:00
2023-06-06 11:02:28-07:00,1015.462465,8.18,0.47,8.16,-0.13,21.3,861.17,59.7,,2.0,-0.12482,-0.467331,0.00924594,34.0618325,-106.885042,1417.52625,4.41034276,4.91418213,-9.98206,,,,,,,,,,,,,,,2023-06-06 18:02:28+00:00
2023-06-06 11:02:28.200000-07:00,1015.662465,8.28,0.59,8.26,-0.11,21.33,861.18,59.83,,2.0,-0.155282,-0.576898,-0.00279708,34.061832,-106.885042,1417.55225,4.53759874,5.73403311,-11.6149663,,,,,,,,,,,,,,,2023-06-06 18:02:28.200000+00:00
2023-06-06 11:02:28.400000-07:00,1015.862465,6.31,-2.22,5.91,-0.6,20.48,860.77,56.62,,2.0,-0.223305,-0.757595,-0.143513,34.061831,-106.885042,1417.5896,4.62325838,6.52051183,-11.0456091,,,,,,,,,,,,,,,2023-06-06 18:02:28.400000+00:00
2023-06-06 11:02:28.600000-07:00,1016.062465,7.77,-0.0,7.77,-0.21,21.16,861.1,59.16,,2.0,-0.117393,-0.95876,-0.245505,34.0618296,-106.885043,1417.56421,4.45253586,6.01939676,-9.31373977,,,,,,,,,,,,,,,2023-06-06 18:02:28.600000+00:00
2023-06-06 11:02:28.800000-07:00,1016.262465,6.62,-1.6,6.42,-0.49,20.67,860.86,57.33,,2.0,-0.101095,-1.06221,-0.0849202,34.0618279,-106.885043,1417.54016,4.36546145,5.67173836,-7.19238848,,,,,,,,,,,,,,,2023-06-06 18:02:28.800000+00:00
2023-06-06 11:02:29-07:00,1016.462465,6.0,-4.39,4.08,-0.99,19.82,860.45,54.14,,2.0,-0.0863653,-1.08204,-0.0311252,34.0618258,-106.885044,1417.53308,4.16259664,4.90367502,-5.52018035,,1.95831,8.64446,14886.9,30.6496,11802.0,-0.204502,-1.0,12.0,-1253.0,89.0,,0.0,,2023-06-06 18:02:29+00:00
2023-06-06 11:02:29.200000-07:00,1016.662465,6.46,-1.89,6.18,-0.55,20.58,860.82,56.99,,2.0,-0.0459665,-1.04722,0.0818995,34.0618239,-106.885044,1417.61633,4.0598627,4.48917352,-5.71637884,,,,,,,,,,,,,,,2023-06-06 18:02:29.200000+00:00
2023-06-06 11:02:29.400000-07:00,1016.862465,5.98,-4.25,4.2,-0.96,19.86,860.47,54.3,,2.0,-0.134397,-1.02976,-0.0499302,34.0618221,-106.885045,1417.57593,4.12733935,5.33186353,-5.94495475,,,,,,,,,,,,,,,2023-06-06 18:02:29.400000+00:00
2023-06-06 11:02:29.600000-07:00,1017.062465,6.02,-3.12,5.15,-0.76,20.21,860.63,55.59,,2.0,-0.139743,-1.00479,-0.0609578,34.0618205,-106.885045,1417.52405,4.24394081,5.61900094,-6.00832864,,,,,,,,,,,,,,,2023-06-06 18:02:29.600000+00:00
2023-06-06 11:02:29.800000-07:00,1017.262465,5.95,-3.8,4.58,-0.88,20.0,860.53,54.82,,2.0,-0.0948671,-1.04797,-0.128585,34.0618189,-106.885046,1417.41821,4.17109723,4.9322264,-5.53189735,,,,,,,,,,,,,,,2023-06-06 18:02:29.800000+00:00
2023-06-06 11:02:30-07:00,1017.462465,7.02,-0.97,6.95,-0.38,20.86,860.95,58.04,,2.0,-0.179172,-0.994361,-0.176389,34.0618173,-106.885047,1417.29041,4.13391866,4.613747,-4.40471794,,1.9559,8.9952,14857.9,30.6505,11819.0,-0.250154,-1.0,13.0,-1256.0,89.0,,0.0,,2023-06-06 18:02:30+00:00
2023-06-06 11:02:30.200000-07:00,1017.662465,6.8,-1.3,6.68,-0.44,20.76,860.9,57.67,,2.0,-0.262168,-0.936958,-0.171196,34.0618157,-106.885048,1417.16296,4.19126041,5.44962724,-3.04192791,,,,,,,,,,,,,,,2023-06-06 18:02:30.200000+00:00
2023-06-06 11:02:30.400000-07:00,1017.862465,6.05,-4.64,3.87,-1.03,19.74,860.41,53.85,,2.0,-0.264881,-0.847025,-0.109675,34.0618143,-106.885049,1417.1145,4.06042164,5.47016209,-0.637876966,,,,,,,,,,,,,,,2023-06-06 18:02:30.400000+00:00
2023-06-06 11:02:30.600000-07:00,1018.062465,5.95,-3.75,4.62,-0.88,20.01,860.54,54.87,,2.0,-0.249943,-0.706621,0.00875524,34.0618129,-106.88505,1417.0824,4.00307012,4.69500925,1.12024043,,,,,,,,,,,,,,,2023-06-06 18:02:30.600000+00:00
2023-06-06 11:02:30.800000-07:00,1018.262465,6.55,-1.72,6.32,-0.51,20.63,860.84,57.19,,2.0,-0.274506,-0.562918,0.0658646,34.0618119,-106.88505,1417.05566,3.98417302,3.26095766,1.59946772,,,,,,,,,,,,,,,2023-06-06 18:02:30.800000+00:00
2023-06-06 11:02:31-07:00,1018.462465,7.23,-0.68,7.19,-0.33,20.95,860.99,58.38,,2.0,-0.334181,-0.404694,0.114955,34.0618112,-106.885051,1417.06287,3.93221786,4.27775497,0.447678846,,1.95322,8.76778,14790.2,30.6524,11819.0,-0.270041,-1.0,13.0,-1256.0,89.0,,0.0,,2023-06-06 18:02:31+00:00
2023-06-06 11:02:31.200000-07:00,1018.662465,6.65,-1.55,6.46,-0.49,20.68,860.87,57.38,,2.0,-0.265005,-0.327264,0.126185,34.061811,-106.885051,1417.08911,4.06252072,5.48242626,-1.9350095,,,,,,,,,,,,,,,2023-06-06 18:02:31.200000+00:00
2023-06-06 11:02:31.400000-07:00,1018.862465,6.97,-6.61,2.22,-1.38,19.14,860.12,51.6,,2.0,-0.229801,-0.279262,0.244799,34.0618111,-106.885052,1417.14758,4.44711962,6.59078829,-4.4008055,,,,,,,,,,,,,,,2023-06-06 18:02:31.400000+00:00
2023-06-06 11:02:31.600000-07:00,1019.062465,8.8,1.14,8.72,-0.01,21.5,861.26,60.46,,2.0,-0.150695,-0.315626,0.223526,34.0618111,-106.885052,1417.30566,4.57753735,8.03082914,-5.26525436,,,,,,,,,,,,,,,2023-06-06 18:02:31.600000+00:00
2023-06-06 11:02:31.800000-07:00,1019.262465,9.88,2.22,9.63,0.18,21.83,861.42,61.7,,2.0,-0.0364553,-0.345001,0.17005,34.061811,-106.885052,1417.45837,4.49080491,10.8054742,-4.14475041,,,,,,,,,,,,,,,2023-06-06 18:02:31.800000+00:00
2023-06-06 11:02:32-07:00,1019.462465,9.45,1.8,9.28,0.11,21.7,861.36,61.22,,2.0,0.112994,-0.32549,0.0938513,34.0618107,-106.885051,1417.56421,4.18644756,11.9378328,-2.79499429,,1.95668,8.89721,14752.5,30.6534,11850.0,-0.334545,-1.0,12.0,-1246.0,89.0,,0.0,,2023-06-06 18:02:32+00:00
2023-06-06 11:02:32.200000-07:00,1019.662465,7.36,-0.51,7.34,-0.3,21.0,861.02,58.58,,2.0,0.374458,-0.234941,0.125309,34.0618105,-106.88505,1417.60547,4.33825074,12.5376503,-3.70209064,,,,,,,,,,,,,,,2023-06-06 18:02:32.200000+00:00
2023-06-06 11:02:32.400000-07:00,1019.862465,7.58,-0.22,7.58,-0.25,21.09,861.06,58.9,,2.0,0.595855,-0.216278,-0.0517243,34.0618102,-106.885049,1417.59143,4.61463109,13.4363125,-5.04330237,,,,,,,,,,,,,,,2023-06-06 18:02:32.400000+00:00
2023-06-06 11:02:32.600000-07:00,1020.062465,6.01,-3.16,5.11,-0.77,20.19,860.63,55.54,,2.0,0.97407,-0.227624,-0.150039,34.0618098,-106.885047,1417.55615,4.74399466,13.2406989,-5.26637712,,,,,,,,,,,,,,,2023-06-06 18:02:32.600000+00:00
2023-06-06 11:02:32.800000-07:00,1020.262465,6.8,-1.29,6.68,-0.44,20.76,860.9,57.68,,2.0,1.26844,-0.217189,-0.105487,34.0618093,-106.885044,1417.52832,4.52719826,10.7859345,-4.47697458,,,,,,,,,,,,,,,2023-06-06 18:02:32.800000+00:00
2023-06-06 11:02:33-07:00,1020.462465,5.97,-4.22,4.23,-0.96,19.87,860.47,54.33,,2.0,1.42246,-0.23612,-0.0910263,34.0618087,-106.88504,1417.49207,4.30983352,9.27333686,-4.10808867,,1.95596,8.95849,14784.4,30.6541,11804.0,-0.366226,-1.0,12.0,-1263.0,89.0,,0.0,,2023-06-06 18:02:33+00:00
2023-06-06 11:02:33.200000-07:00,1020.662465,6.71,-1.44,6.56,-0.47,20.72,860.88,57.51,,2.0,1.51444,-0.263719,-0.128731,34.0618079,-106.885037,1417.4552,4.3524216,6.90262797,-3.79356921,,,,,,,,,,,,,,,2023-06-06 18:02:33.200000+00:00
2023-06-06 11:02:33.400000-07:00,1020.862465,6.11,-4.89,3.67,-1.08,19.67,860.37,53.57,,2.0,1.55989,-0.263722,0.0153697,34.061807,-106.885033,1417.4104,3.74311594,3.66657685,-2.87790615,,,,,,,,,,,,,,,2023-06-06 18:02:33.400000+00:00
2023-06-06 11:02:33.600000-07:00,1021.062465,7.43,-0.41,7.42,-0.28,21.03,861.03,58.68,,2.0,1.50028,-0.265258,-0.0529095,34.061806,-106.88503,1417.36792,-1.0393881,2.73497299,-1.78844482,,,,,,,,,,,,,,,2023-06-06 18:02:33.600000+00:00
2023-06-06 11:02:33.800000-07:00,1021.262465,6.2,-2.5,5.67,-0.65,20.4,860.73,56.3,,2.0,1.40704,-0.249192,0.00796654,34.0618051,-106.885028,1417.4032,-6.10793559,3.15997516,-0.335177917,,,,,,,,,,,,,,,2023-06-06 18:02:33.800000+00:00
2023-06-06 11:02:34-07:00,1021.462465,7.76,-0.01,7.76,-0.21,21.15,861.09,59.15,,2.0,1.36573,-0.154151,0.0235982,34.0618042,-106.885025,1417.37061,-7.7379674,4.22341078,2.18792369,,1.95906,8.47265,14864.8,30.6549,11840.0,-0.384772,-1.0,13.0,-1263.0,89.0,,0.0,,2023-06-06 18:02:34+00:00
2023-06-06 11:02:34.200000-07:00,1021.662465,6.8,-1.31,6.67,-0.44,20.76,860.9,57.66,,2.0,1.35663,0.0036424,0.0492228,34.0618038,-106.885022,1417.31421,-8.39358381,5.65254045,3.16115939,,,,,,,,,,,,,,,2023-06-06 18:02:34.200000+00:00
2023-06-06 11:02:34.400000-07:00,1021.862465,6.12,-2.73,5.47,-0.69,20.32,860.69,56.03,,2.0,1.36491,0.116603,0.0424977,34.061804,-106.88502,1417.271,-8.71759524,4.99668981,0.753631187,,,,,,,,,,,,,,,2023-06-06 18:02:34.400000+00:00
2023-06-06 11:02:34.600000-07:00,1022.062465,7.9,0.16,7.9,-0.18,21.2,861.12,59.34,,2.0,1.35664,0.191362,0.0927354,34.0618044,-106.885017,1417.27112,-8.86027581,4.90313447,-1.25001428,,,,,,,,,,,,,,,2023-06-06 18:02:34.600000+00:00
2023-06-06 11:02:34.800000-07:00,1022.262465,5.99,-4.32,4.15,-0.98,19.84,860.46,54.22,,2.0,1.44382,0.16269,-0.0399035,34.061805,-106.885014,1417.31592,-8.5502738,6.02678841,-3.52585976,,,,,,,,,,,,,,,2023-06-06 18:02:34.800000+00:00
2023-06-06 11:02:35-07:00,1022.462465,6.27,-2.3,5.84,-0.62,20.46,860.76,56.53,,2.0,1.47979,0.129122,-0.0485664,34.0618056,-106.885011,1417.35327,-8.38855763,5.16841098,-4.52198723,,1.96178,8.95681,14975.8,30.6567,11822.0,-0.416317,-1.0,12.0,-1259.0,89.0,,0.0,,2023-06-06 18:02:35+00:00
2023-06-06 11:02:35.200000-07:00,1022.662465,6.07,-2.91,5.33,-0.73,20.27,860.67,55.84,,2.0,1.55663,0.074442,-0.0512279,34.061806,-106.885007,1417.41309,-8.40861322,5.01219468,-3.77569832,,,,,,,,,,,,,,,2023-06-06 18:02:35.200000+00:00
2023-06-06 11:02:35.400000-07:00,1022.862465,7.71,-0.06,7.71,-0.22,21.14,861.09,59.09,,2.0,1.5776,0.107203,0.0768956,34.0618063,-106.885003,1417.53296,-8.22995807,5.32397067,-2.90122739,,,,,,,,,,,,,,,2023-06-06 18:02:35.400000+00:00
2023-06-06 11:02:35.600000-07:00,1023.062465,6.47,-1.88,6.19,-0.54,20.58,860.82,57.01,,2.0,1.62919,0.0662697,-0.0236466,34.0618065,-106.884999,1417.56384,-8.29618293,5.00243034,-3.26809014,,,,,,,,,,,,,,,2023-06-06 18:02:35.600000+00:00
2023-06-06 11:02:35.800000-07:00,1023.262465,6.92,-1.11,6.83,-0.41,20.82,860.93,57.88,,2.0,1.63823,0.0736022,-0.0301217,34.0618066,-106.884996,1417.5365,-8.35431458,3.69572844,-3.57003736,,,,,,,,,,,,,,,2023-06-06 18:02:35.800000+00:00
2023-06-06 11:02:36-07:00,1023.462465,7.33,-0.55,7.31,-0.31,20.99,861.01,58.53,,2.0,1.58716,0.0387662,-0.0824053,34.0618068,-106.884992,1417.52771,-8.23645826,3.21548199,-4.12134096,,1.96042,8.13734,15100.2,30.6579,11843.0,-0.41267,-1.0,16.0,-1237.0,89.0,,0.0,,2023-06-06 18:02:36+00:00
2023-06-06 11:02:36.200000-07:00,1023.662465,7.19,-6.92,1.96,-1.44,19.05,860.07,51.25,,2.0,1.56813,-0.0157651,-0.056186,34.0618069,-106.884988,1417.5011,-8.27886093,2.88588691,-4.24775559,,,,,,,,,,,,,,,2023-06-06 18:02:36.200000+00:00
2023-06-06 11:02:36.400000-07:00,1023.862465,5.95,-3.77,4.61,-0.88,20.01,860.54,54.85,,2.0,1.55081,-0.0545248,-0.0328331,34.0618069,-106.884985,1417.46277,-8.28328742,2.47975007,-3.84033765,,,,,,,,,,,,,,,2023-06-06 18:02:36.400000+00:00
2023-06-06 11:02:36.600000-07:00,1024.062465,6.71,-1.46,6.55,-0.47,20.71,860.88,57.49,,2.0,1.46243,-0.144869,-0.124041,34.0618066,-106.884982,1417.40881,-8.44397211,2.01835862,-3.59580445,,,,,,,,,,,,,,,2023-06-06 18:02:36.600000+00:00
2023-06-06 11:02:36.800000-07:00,1024.262465,8.23,0.53,8.21,-0.12,21.32,861.17,59.77,,2.0,1.39592,-0.160564,-0.170224,34.0618064,-106.884979,1417.38464,-8.45475386,3.47753707,-2.88863588,,,,,,,,,,,,,,,2023-06-06 18:02:36.800000+00:00
2023-06-06 11:02:37-07:00,1024.462465,7.41,-0.44,7.39,-0.29,21.02,861.03,58.65,,2.0,1.39452,-0.164433,-0.0931454,34.0618062,-106.884976,1417.40149,-8.4433269,5.16538357,-2.25959113,,1.96325,8.36759,15123.1,30.6587,11847.0,-0.414719,-1.0,15.0,-1243.0,89.0,,0.0,,2023-06-06 18:02:37+00:00
2023-06-06 11:02:37.200000-07:00,1024.662465,8.85,1.19,8.77,0.0,21.52,861.27,60.53,,2.0,1.39367,-0.0261831,0.174261,34.0618061,-106.884973,1417.52673,-8.48835402,5.63947659,-1.35044788,,,,,,,,,,,,,,,2023-06-06 18:02:37.200000+00:00
2023-06-06 11:02:37.400000-07:00,1024.862465,6.31,-2.21,5.92,-0.6,20.49,860.77,56.64,,2.0,1.32806,-0.0694582,-0.0343613,34.0618062,-106.88497,1417.60693,-8.71792889,4.0748833,-1.59656354,,,,,,,,,,,,,,,2023-06-06 18:02:37.400000+00:00
2023-06-06 11:02:37.600000-07:00,1025.062465,6.68,-1.49,6.52,-0.47,20.7,860.88,57.46,,2.0,1.28341,-0.0523777,-0.0063048,34.0618065,-106.884968,1417.6145,-11.0034112,2.96802427,-2.28330476,,,,,,,,,,,,,,,2023-06-06 18:02:37.600000+00:00
2023-06-06 11:02:37.800000-07:00,1025.262465,6.09,-2.82,5.4,-0.71,20.3,860.68,55.93,,2.0,1.24281,-0.0435758,-0.0456784,34.0618067,-106.884965,1417.52075,-11.4721162,3.484894,-2.88728798,,,,,,,,,,,,,,,2023-06-06 18:02:37.800000+00:00
2023-06-06 11:02:38-07:00,1025.462465,6.14,-2.68,5.52,-0.69,20.34,860.7,56.09,,2.0,1.26776,-0.0141731,-0.111791,34.0618069,-106.884962,1417.53723,-11.4054983,4.52314015,-2.44377959,,1.95889,8.77823,15088.2,30.6597,11789.0,-0.418653,-1.0,14.0,-1251.0,89.0,,0.0,,2023-06-06 18:02:38+00:00
2023-06-06 11:02:38.200000-07:00,1025.662465,5.96,-3.56,4.78,-0.84,20.07,860.57,55.09,,2.0,1.25841,0.0118589,-0.139903,34.0618072,-106.884959,1417.46973,-11.3770324,4.18780492,-1.46713758,,,,,,,,,,,,,,,2023-06-06 18:02:38.200000+00:00
2023-06-06 11:02:38.400000-07:00,1025.862465,6.07,-2.92,5.32,-0.73,20.27,860.66,55.82,,2.0,1.22937,0.0572755,-0.111502,34.0618075,-106.884956,1417.35291,-11.3730106,2.72997446,-1.49441696,,,,,,,,,,,,,,,2023-06-06 18:02:38.400000+00:00
2023-06-06 11:02:38.600000-07:00,1026.062465,6.35,-2.14,5.98,-0.59,20.51,860.78,56.72,,2.0,1.15366,0.0496653,-0.161592,34.061808,-106.884953,1417.23718,-11.4995488,1.65408605,-1.7352286,,,,,,,,,,,,,,,2023-06-06 18:02:38.600000+00:00
2023-06-06 11:02:38.800000-07:00,1026.262465,6.01,-3.16,5.12,-0.77,20.19,860.63,55.55,,2.0,1.0382,0.0702222,0.022881,34.0618084,-106.884951,1417.15637,-11.5686206,1.6049059,-1.29951563,,,,,,,,,,,,,,,2023-06-06 18:02:38.800000+00:00
2023-06-06 11:02:39-07:00,1026.462465,6.59,-1.65,6.38,-0.5,20.65,860.85,57.27,,2.0,0.942617,0.0346664,0.0085393,34.0618087,-106.884949,1417.0769,-11.4044497,3.35042607,-1.63648054,,1.95156,8.29228,15127.0,30.6611,11833.0,-0.365212,-1.0,14.0,-1243.0,89.0,,0.0,,2023-06-06 18:02:39+00:00
2023-06-06 11:02:39.200000-07:00,1026.662465,6.46,-5.75,2.95,-1.23,19.41,860.24,52.59,,2.0,0.955795,0.0973555,0.120723,34.0618091,-106.884947,1417.15027,-11.3071648,5.67182305,-1.90878241,,,,,,,,,,,,,,,2023-06-06 18:02:39.200000+00:00
2023-06-06 11:02:39.400000-07:00,1026.862465,7.17,-0.76,7.13,-0.35,20.92,860.98,58.29,,2.0,0.997961,0.157985,0.275438,34.0618097,-106.884945,1417.24744,-11.2366424,5.75856323,-1.3338923,,,,,,,,,,,,,,,2023-06-06 18:02:39.400000+00:00
2023-06-06 11:02:39.600000-07:00,1027.062465,6.79,-1.32,6.66,-0.44,20.75,860.9,57.65,,2.0,0.975562,0.161442,0.206135,34.0618103,-106.884943,1417.3114,-11.1302294,5.51909033,-2.85403018,,,,,,,,,,,,,,,2023-06-06 18:02:39.600000+00:00
2023-06-06 11:02:39.800000-07:00,1027.262465,7.2,-0.72,7.16,-0.34,20.94,860.99,58.33,,2.0,0.987889,0.160629,0.0657386,34.0618111,-106.884941,1417.32312,-11.1123491,6.35564108,-2.84057197,,,,,,,,,,,,,,,2023-06-06 18:02:39.800000+00:00
2023-06-06 11:02:40-07:00,1027.462465,6.12,-2.74,5.47,-0.7,20.32,860.69,56.02,,2.0,1.04819,0.1395,-0.0488186,34.0618118,-106.884939,1417.28955,-11.1052875,6.61030378,-2.24493524,,1.95395,8.26073,15219.1,30.6618,11789.0,-0.273872,-1.0,13.0,-1268.0,89.0,,0.0,,2023-06-06 18:02:40+00:00
2023-06-06 11:02:40.200000-07:00,1027.662465,6.09,-2.84,5.38,-0.71,20.29,860.68,55.91,,2.0,1.16244,0.223738,0.1301,34.0618125,-106.884936,1417.27625,-11.4993889,4.76895253,-0.432795744,,,,,,,,,,,,,,,2023-06-06 18:02:40.200000+00:00
2023-06-06 11:02:40.400000-07:00,1027.862465,8.17,0.47,8.16,-0.13,21.3,861.16,59.69,,2.0,1.19991,0.347389,-0.00236434,34.0618134,-106.884933,1417.17102,-11.4999051,4.31485571,-1.42140411,,,,,,,,,,,,,,,2023-06-06 18:02:40.400000+00:00
2023-06-06 11:02:40.600000-07:00,1028.062465,6.38,-2.06,6.04,-0.57,20.53,860.79,56.81,,2.0,1.23853,0.378446,-0.0190492,34.0618145,-106.884931,1417.1416,-11.4797808,4.77409763,-2.13849082,,,,,,,,,,,,,,,2023-06-06 18:02:40.600000+00:00
2023-06-06 11:02:40.800000-07:00,1028.262465,10.38,2.69,10.03,0.27,21.98,861.49,62.24,,2.0,1.30962,0.43044,-0.0151007,34.0618156,-106.884928,1417.15002,-11.5404581,4.68532246,-1.523859,,,,,,,,,,,,,,,2023-06-06 18:02:40.800000+00:00
2023-06-06 11:02:41-07:00,1028.462465,6.09,-4.83,3.71,-1.07,19.69,860.38,53.63,,2.0,1.34585,0.515145,0.0798237,34.0618168,-106.884925,1417.21741,-11.5552574,4.38715862,-0.577440424,,1.95138,8.62265,15202.6,30.6583,11789.0,-0.207402,-1.0,13.0,-1268.0,89.0,,0.0,,2023-06-06 18:02:41+00:00
2023-06-06 11:02:41.200000-07:00,1028.662465,6.29,-2.26,5.87,-0.61,20.47,860.76,56.57,,2.0,1.34707,0.624894,0.161189,34.0618181,-106.884922,1417.27258,-11.5356454,3.28677502,-1.28584024,,,,,,,,,,,,,,,2023-06-06 18:02:41.200000+00:00
2023-06-06 11:02:41.400000-07:00,1028.862465,5.97,-4.21,4.23,-0.96,19.87,860.47,54.34,,2.0,1.34314,0.715485,0.154524,34.0618197,-106.884919,1417.30774,-11.5368727,1.91234596,-3.30853446,,,,,,,,,,,,,,,2023-06-06 18:02:41.400000+00:00
2023-06-06 11:02:41.600000-07:00,1029.062465,5.97,-3.46,4.87,-0.82,20.1,860.58,55.2,,2.0,1.27853,0.66112,0.0793298,34.0618212,-106.884916,1417.29358,-11.5802558,1.69661519,-3.67481499,,,,,,,,,,,,,,,2023-06-06 18:02:41.600000+00:00
2023-06-06 11:02:41.800000-07:00,1029.262465,5.97,-3.47,4.86,-0.82,20.1,860.58,55.2,,2.0,1.21524,0.56322,0.0454677,34.0618226,-106.884914,1417.22473,-11.5816299,1.79440138,-3.18978855,,,,,,,,,,,,,,,2023-06-06 18:02:41.800000+00:00
2023-06-06 11:02:42-07:00,1029.462465,6.1,-2.78,5.44,-0.7,20.31,860.68,55.98,,2.0,1.06943,0.535136,0.0373831,34.0618238,-106.884912,1417.11963,-11.7252656,1.94964597,-1.69173233,,1.95093,8.67328,15154.6,30.6544,11853.0,-0.0460445,-1.0,15.0,-1267.0,89.0,,0.0,,2023-06-06 18:02:42+00:00
2023-06-06 11:02:42.200000-07:00,1029.662465,7.79,0.02,7.79,-0.21,21.16,861.1,59.19,,2.0,1.03651,0.651946,0.0237547,34.061825,-106.88491,1417.01624,-11.6663731,3.79765756,-1.71687278,,,,,,,,,,,,,,,2023-06-06 18:02:42.200000+00:00
2023-06-06 11:02:42.400000-07:00,1029.862465,5.98,-4.25,4.2,-0.96,19.86,860.47,54.3,,2.0,1.06226,0.697756,0.029814,34.0618264,-106.884908,1417.03369,-11.5358263,3.87014856,-2.26791402,,,,,,,,,,,,,,,2023-06-06 18:02:42.400000+00:00
2023-06-06 11:02:42.600000-07:00,1030.062465,7.47,-0.36,7.46,-0.27,21.05,861.04,58.75,,2.0,1.02847,0.693982,0.0390244,34.0618281,-106.884906,1417.12634,-10.8965708,3.50835815,-3.02762122,,,,,,,,,,,,,,,2023-06-06 18:02:42.600000+00:00
2023-06-06 11:02:42.800000-07:00,1030.262465,6.12,-4.91,3.65,-1.08,19.66,860.37,53.54,,2.0,0.955695,0.735175,0.152495,34.0618298,-106.884904,1417.27148,-5.97539066,3.92000925,-3.35212,,,,,,,,,,,,,,,2023-06-06 18:02:42.800000+00:00
2023-06-06 11:02:43-07:00,1030.462465,6.16,-2.61,5.57,-0.67,20.36,860.71,56.17,,2.0,0.913244,0.770141,0.140741,34.0618316,-106.884903,1417.37244,-4.65890504,3.05172999,-5.10749573,,1.95326,8.40676,15158.1,30.6556,11788.0,0.0400796,-1.0,13.0,-1277.0,89.0,,0.0,,2023-06-06 18:02:43+00:00
2023-06-06 11:02:43.200000-07:00,1030.662465,8.87,1.22,8.79,0.01,21.53,861.28,60.55,,2.0,0.90061,0.741397,0.0479818,34.0618334,-106.884901,1417.46143,-4.41425738,2.75673096,-6.81120206,,,,,,,,,,,,,,,2023-06-06 18:02:43.200000+00:00
2023-06-06 11:02:43.400000-07:00,1030.862465,7.22,-0.69,7.19,-0.33,20.95,860.99,58.37,,2.0,0.825402,0.687985,-0.0411486,34.0618352,-106.884899,1417.39062,-4.44053382,2.4684075,-7.09120435,,,,,,,,,,,,,,,2023-06-06 18:02:43.400000+00:00
2023-06-06 11:02:43.600000-07:00,1031.062465,6.93,-1.11,6.84,-0.41,20.82,860.93,57.89,,2.0,0.700785,0.582343,-0.131499,34.0618366,-106.884898,1417.29907,-4.32494482,1.84801155,-6.23107384,,,,,,,,,,,,,,,2023-06-06 18:02:43.600000+00:00
2023-06-06 11:02:43.800000-07:00,1031.262465,7.51,-0.32,7.5,-0.27,21.06,861.05,58.8,,2.0,0.586394,0.571629,-0.072053,34.0618378,-106.884897,1417.24829,-4.39085411,1.03942554,-5.96878332,,,,,,,,,,,,,,,2023-06-06 18:02:43.800000+00:00
